Event	ID	Name			Wwise Object Path	Notes
	154430615	shop_insufficientFunds			\ShopEvents\ShopInteraction\shop_insufficientFunds	
	615336901	chain_loop			\HubEvents\HubAmbience\chain_loop	
	711098640	cage_open			\HubEvents\HubAmbience\cage_open	
	771050566	toad_deny			\ShopEvents\Toad\toad_deny	
	1339011789	shop_inspectItem			\ShopEvents\ShopInteraction\shop_inspectItem	
	1388225139	toad_dialogueBlip			\ShopEvents\Toad\toad_dialogueBlip	
	1797197367	amb_hub_mainEvent			\HubEvents\HubAmbience\amb_hub_mainEvent	
	2421078001	chain_start			\HubEvents\HubAmbience\chain_start	
	2486007151	shop_putDown			\ShopEvents\ShopInteraction\shop_putDown	
	2496063080	toad_accept			\ShopEvents\Toad\toad_accept	
	2826204523	chain_stop			\HubEvents\HubAmbience\chain_stop	
	2951951990	shop_enter			\ShopEvents\ShopInteraction\shop_enter	
	3126464902	amb_shop_mainEvent			\ShopEvents\ShopAmbience\amb_shop_mainEvent	
	3515360802	chain_dangle			\HubEvents\HubAmbience\chain_dangle	
	3988221669	shop_purchase			\ShopEvents\ShopInteraction\shop_purchase	
	4024286332	shop_exit			\ShopEvents\ShopInteraction\shop_exit	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	57560052	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\silence_03\Wwise Silence	
	433319810	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\silence\Wwise Silence	
	902018166	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\silence_02\Wwise Silence	
	1030424026	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\silence_01\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	44783847	props_chain_loop_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\props_chain_loop_01_ADF7B7FB.wem		\Actor-Mixer Hierarchy\Traps+Props\chaincage_mastermix\chainloop\props_chain_loop_01		303331
	44842512	toad_deny_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_deny_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_deny\toad_deny_02		13410
	56673836	amb_hub_deipLoop_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\amb_hub_deipLoop_01_ADF7B7FB.wem		\Actor-Mixer Hierarchy\Ambience\amb_hub_mastermix\amb_hub_deipLoop_01		372288
	59584601	props_chain_stop	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\props_chain_stop_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\chaincage_mastermix\chainStop\props_chain_stop		42464
	92687332	shop_putDownPlate_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_putDownPlate_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_putDownPlate\shop_putDownPlate\shop_putDownPlate_01		4955
	99765881	ambsource_drip_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\ambsource_drip_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\ambsource_drip_05		10184
	130889463	props_cage_unlock	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\props_cage_unlock_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\chaincage_mastermix\chaingate\props_cage_unlock		25356
	146395160	toad_accept_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_accept_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_accept\toad_accept_03		16064
	203083876	toad_accept_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_accept_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_accept\toad_accept_01		10859
	207081043	toad_accept_05	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_accept_05_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_accept\toad_accept_05		11869
	211526328	shop_purchase_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_purchase_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_purchase_sting\shop_purchase_sting\shop_purchase_03		59383
	241526189	toadmusic_entre_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toadmusic_entre_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_enter\shop_enter_music\toadmusic_entre_01		53009
	261162090	shop_inspect_plate_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_inspect_plate_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_inspectPlate\shop_inspectPlate\shop_inspect_plate_03		6232
	270570416	shop_putDownPlate_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_putDownPlate_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_putDownPlate\shop_putDownPlate\shop_putDownPlate_02		5160
	323491498	shop_purchase_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_purchase_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_purchase_sting\shop_purchase_sting\shop_purchase_01		54525
	338717862	toad_deny_03	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_deny_03_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_deny\toad_deny_03		12968
	347714705	props_chain_start	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\props_chain_start_8EDF57DD.wem		\Actor-Mixer Hierarchy\Traps+Props\chaincage_mastermix\chainStart\props_chain_start		103301
	388926070	shop_purchase_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_purchase_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_purchase_sting\shop_purchase_sting\shop_purchase_02		54761
	406616848	toad_blip_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_blip_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_dialogueBlip\toad_blip_01		27684
	420773879	ambsource_drip_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\ambsource_drip_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Ambience\amb_shop_mastermix\amb_shop_source_drip\ambsource_drip_02		10057
	465076507	toadmusic_exit_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toadmusic_exit_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_exit\shop_exit_music\toadmusic_exit_01		65936
	477738590	shop_inspect_plate_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_inspect_plate_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_inspectPlate\shop_inspectPlate\shop_inspect_plate_01		5705
	479007248	toad_accept_07	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_accept_07_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_accept\toad_accept_07		17341
	492379288	shop_bell_exit_01	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_bell_exit_01_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_exit\shop_exit_bell\shop_bell_exit_01		20506
	506912683	shop_inspect_plate_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_inspect_plate_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_inspectPlate\shop_inspectPlate\shop_inspect_plate_02		7801
	507813853	shop_bell_exit_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\shop_bell_exit_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_exit\shop_exit_bell\shop_bell_exit_02		25543
	515444882	toadmusic_entre_02	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toadmusic_entre_02_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_interactions_mastermix\shop_enter\shop_enter_music\toadmusic_entre_02		53629
	520312807	toad_deny_04	Y:\Dropbox\DADIU\Bugsplat\BugSplat_WwiseProject\.cache\Android\SFX\toad_deny_04_8EDF57DD.wem		\Actor-Mixer Hierarchy\Shop\shop_frog_dialogue\toad_deny\toad_deny_04		18906
